Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,V2_Pattern,Outcome,LR,HR,CR
2010-03-16,12.6899995803833,12.707500457763672,12.59749984741211,12.664999961853027,5217600.0,-1.2653772392643434,-1.2631726963673158,1.7348235855205367,-1.059462384984776,2.7523722990808515,0.6853352200371349,1.1759612958853514,-2.345117519671386,0,0,0,,,
2010-03-17,12.737500190734863,12.895000457763672,12.640000343322754,12.8149995803833,5789200.0,-1.2639211588481136,-1.2629149061350435,2.071495791789757,-1.0582522332081934,2.8153190538482242,0.8578992478072198,1.3457133372411239,-2.3179518881540186,0,0,0,-0.011054113205245547,0.012435867943403024,0.07382546141007507
2010-03-18,12.80500030517578,12.84749984741211,12.75,12.770000457763672,4003200.0,-1.262507283291895,-1.2627120542409298,1.7740881016140335,-1.0574856466007105,2.5973463428342174,0.7781789385445546,1.50334023278577,-2.336736773127819,0,0,0,-0.016191998795013905,0.007023032035495429,-0.001755758008873684
2010-03-19,12.857500076293944,12.86750030517578,12.625,12.670000076293944,8669600.0,-1.2614204984195159,-1.26253596782583,1.1524258208818023,-1.0560927095842367,1.9796539396370225,0.5649190654307547,1.5125446486092031,-2.3774185873686413,0,0,0,-0.02036023645745165,0.0029365998532074867,0.01350819502691362
2010-03-22,12.645000457763672,12.854999542236328,12.59749984741211,12.817500114440918,3837600.0,-1.2600277259641368,-1.2622443687654148,1.5410525237897914,-1.055374088628113,2.4008657906658177,0.5839029970413203,1.4930604335775055,-2.3594107749746924,0,0,0,-0.0037490615679188484,0.019731649447087187,0.007892614616673359
2010-03-23,12.817500114440918,12.822500228881836,12.68000030517578,12.75,6023200.0,-1.258638470021397,-1.2619133265199765,1.1528625988798018,-1.054371581373461,2.548097530476065,0.5236819868870308,1.4749679481909286,-2.3876744438331543,0,0,0,-0.017164054227777528,0.006046447640397338,-0.006241460736631651
2010-03-24,12.699999809265137,12.739999771118164,12.63249969482422,12.677499771118164,5500400.0,-1.2575763047624964,-1.2616597621897074,0.7562085833329293,-1.0535758041830756,2.2661610343458762,0.30034541445011725,1.4062315397630318,-2.413484890803051,0,0,0,-0.008039212694355086,0.015294168509689033,0.018039254581226884
2010-03-25,12.717499732971191,12.7524995803833,12.572500228881836,12.572500228881836,4212400.0,-1.256746268246159,-1.2614047888671889,0.22780016228042638,-1.0530793985570917,1.5394911936839057,0.0963363551555658,1.2795763863104386,-2.4332514399296588,0,1,0,-0.011437547364007282,0.0140012406229233,0.0029580265941049197
2010-03-26,12.645000457763672,12.664999961853027,12.524999618530272,12.602499961853027,4474800.0,-1.2559725053237258,-1.2611906677219424,0.3357053486460268,-1.052537828370695,1.2062130270879856,-0.09435472053167042,1.114405606397,-2.4122535873914988,0,1,0,-0.009544707659478227,0.01988466855826292,0.04215547610439997
2010-03-29,12.612500190734863,12.699999809265137,12.582500457763672,12.63249969482422,3418400.0,-1.2554027350177377,-1.2609399208388001,0.44566528833926616,-1.0521126325191066,0.8353800864102926,0.015226534518484179,0.9874594344561343,-2.3962128572769807,0,1,0,-0.006943112276885565,0.02241620852084262,0.03848440056697556
2010-03-30,12.59749984741211,12.72249984741211,12.550000190734863,12.6875,4901200.0,-1.2548048272439634,-1.2605440783842015,0.6457112566114388,-1.0514627506770582,0.9389973483681973,0.03192817744890864,0.8354947525234808,-2.373214136695049,0,1,0,-0.005739183109700961,0.02355041500404344,0.043142694594106676
2010-03-31,12.677499771118164,12.762499809265137,12.662500381469728,12.6899995803833,4237200.0,-1.2542596765514542,-1.260248253421783,0.6549677668393541,-1.0509139483574559,1.2436432527019199,0.26822676222529235,0.72684303739732,-2.353331214380154,0,1,0,-0.01201971646012945,0.017142911262700122,-0.014975336384890701
2010-04-01,12.640000343322754,12.854999542236328,12.640000343322754,12.782500267028809,7764800.0,-1.2535632903237648,-1.2598059244330322,0.9890327736993111,-1.0498005583425989,1.3376990560911697,0.5839048583363894,0.69474467408204,-2.316895144524897,0,1,0,-0.009062311158012556,0.020094572330412615,-0.016351494454297243
2010-04-05,12.78499984741211,12.875,12.762499809265137,12.850000381469728,2559200.0,-1.2529759334295762,-1.2591438394047825,1.2112866567420515,-1.0494104266910191,1.1015951478900987,0.993149561899673,0.678909412047976,-2.3048861822884485,0,1,0,-0.020340326497194177,0.008605562922247548,-0.021709379760677414
2010-04-06,12.787500381469728,12.890000343322754,12.765000343322754,12.86750030517578,3790800.0,-1.2524272648827597,-1.258345111146456,1.2680806209507556,-1.0488300326707773,1.0509545836935132,0.9594556144684833,0.6750057990001447,-2.2870979773627185,0,1,0,-0.020428074330487527,0.008365764443786587,-0.036186781228305896
2010-04-07,12.8100004196167,12.837499618530272,12.734999656677246,12.792499542236328,4250400.0,-1.252036867579738,-1.257628087780048,0.760137081227481,-1.0482553574413667,0.854507971731896,0.4797325594671801,0.6320849899313375,-2.3070428402455727,0,2,0,-0.022148886289265507,0.0066057925883850595,-0.048183471888787244
2010-04-08,12.727499961853027,12.859999656677246,12.647500038146973,12.8149995803833,4122000.0,-1.2517695683441104,-1.2568209077177155,0.8474103170321589,-1.0476933224360596,0.647954686416929,0.30570694695943645,0.4867957199523338,-2.2877004901601397,0,2,0,-0.01582961505327171,0.013093648771111297,-0.07856166897819786
2010-04-09,12.875,12.9399995803833,12.779999732971191,12.9399995803833,2112400.0,-1.2512384863854942,-1.2560109102082568,1.2908587733687265,-1.0473602592249946,0.5444257406927762,1.1331611291078603,0.42045546692006475,-2.2777881222997642,0,2,0,-0.02731177471168202,0.005072148459747091,-0.07939913827727357
2010-04-12,12.947500228881836,12.975000381469728,12.897500038146973,12.942500114440918,5200800.0,-1.250763676679114,-1.2551163908971261,1.2991552608552552,-1.046554120249774,0.429015886932696,1.376737506530258,0.3867018837869023,-2.2533835385238494,0,2,0,-0.03265074374438652,0.002125205060252236,-0.09911130669378423
2010-04-13,12.90999984741211,12.979999542236328,12.827500343322754,12.947500228881836,3801600.0,-1.2503767945470632,-1.2541655242555876,1.3168658390604855,-1.045975621981609,0.2938066328807018,1.063665338413229,0.2732340862243939,-2.2355446549516076,0,2,0,-0.029746975118992974,0.005408514136006446,-0.09291090430872152
2010-04-14,12.94499969482422,13.077500343322754,12.922499656677246,13.077500343322754,4211200.0,-1.2497964720198211,-1.2532484659048189,1.7395258455032307,-1.0452484561154942,0.5220588590134884,1.5932443553433953,0.2468024366979072,-2.215783736785723,0,2,0,-0.03243870004783315,0.010233685742902383,-0.10291558065525007
2010-04-15,13.072500228881836,13.392499923706056,13.0600004196167,13.369999885559082,6566800.0,-1.2490156747304413,-1.252251112729128,2.3921772581283496,-1.0438016676459805,0.78772646296833,2.346891217274432,0.3956097308091213,-2.1849692427194882,0,2,0,-0.04186584561101639,0.02446948471980804,-0.08105527752158885
2010-04-16,13.332500457763672,13.354999542236328,13.13249969482422,13.2524995803833,7666000.0,-1.2483368750909523,-1.251403081026896,1.6342647980572882,-1.0423328510469068,1.0113279857493824,1.6235866295535415,0.5337879324838198,-2.2209416968085054,0,2,0,-0.060396473159702924,0.004487619031858776,-0.1080778355173569
