Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,V2_Pattern,Outcome,LR,HR,CR
2010-03-16,86.62000274658203,88.20999908447266,86.13999938964844,88.04000091552734,946600.0,-2.319427025858459,-2.376144728382842,2.3599469686058643,-2.726218360843757,2.5770422755987576,1.2036807744657938,1.4193033628241907,-2.174994252082167,0,0,0,,,
2010-03-17,88.20999908447266,89.80000305175781,88.04000091552734,89.51000213623047,977100.0,-2.3032853884283413,-2.3714860557351263,2.601046431283245,-2.717571792173472,2.746148329293522,1.3478145072598577,1.6387649646789784,-2.147879583515336,0,0,0,-0.023512036270993943,0.018060017614160793,0.2094502754389913
2010-03-18,88.70999908447266,89.48999786376953,88.16999816894531,88.55999755859375,1180300.0,-2.2903946021087616,-2.367017992737667,2.030262608657249,-2.7084032703562975,2.1963409306870267,1.0645633858072874,1.8425507378298533,-2.1806330819386606,0,0,0,-0.028711871673433625,0.012177454376844008,0.17126579672876185
2010-03-19,87.97000122070312,88.91999816894531,87.5,87.97000122070312,1318400.0,-2.2775178809756222,-2.362454627053637,1.6952660420043204,-2.6991828538615685,1.9408892444183157,0.8147737689110001,1.9497479078153968,-2.2172188756532343,0,0,0,-0.020663977885093183,0.020663977885093183,0.23170728555508138
2010-03-22,87.47000122070312,88.31999969482422,87.12999725341797,88.05000305175781,946400.0,-2.266189178556805,-2.3579361069251537,1.714275104963856,-2.6927317848882453,1.9396070876916174,0.6668154240229122,2.0052466579190558,-2.1909561365972023,0,0,0,-0.015118811101501733,0.02648632259546153,0.23076043129104584
2010-03-23,88.05000305175781,88.05000305175781,86.62999725341797,87.5999984741211,729600.0,-2.2554093297758784,-2.3533334987068235,1.4452716186503958,-2.6881414944124473,1.9465876995281717,0.5122888458091621,1.9981100944605332,-2.211202643798471,0,0,0,-0.021692261168766012,0.019875070293538886,0.19102781501253385
2010-03-24,87.41999816894531,89.31999969482422,87.19999694824219,88.12999725341797,912900.0,-2.2450516620606122,-2.349044835040012,1.5907646159329696,-2.6821632173708547,1.5208458914877612,0.6237306261845776,2.0491826202331174,-2.1858695346646466,0,0,0,-0.014611858465671252,0.02716900598480723,0.14931509199647758
2010-03-25,88.30999755859375,89.80000305175781,88.29000091552734,88.37000274658203,919200.0,-2.2349473072794557,-2.3435620648948725,1.6565851559742348,-2.6761364793439952,0.9488158858485469,0.6815702098176921,2.1162933621513274,-2.1603615996051535,0,0,0,-0.024622696432242915,0.0169069050221294,0.1070010280161451
2010-03-26,88.73999786376953,88.91999816894531,87.2300033569336,87.77999877929688,1355200.0,-2.2259969312566246,-2.3394359743865087,1.275494498342576,-2.6681398496608435,0.884779033660453,0.423063854672874,2.059556704777752,-2.1979685987268085,0,0,0,-0.029421731281112314,0.01199507926946715,0.16691184272448703
2010-03-29,87.0199966430664,87.19999694824219,86.12999725341797,86.86000061035156,958800.0,-2.2181160999263443,-2.33555655368067,0.7276897246186025,-2.663319220194045,1.096672600721273,0.0721410914718575,1.8991968274098434,-2.2245754396047914,0,0,0,-0.010138977010994742,0.031670157750641,0.19104584763808613
2010-03-30,86.94999694824219,87.37000274658203,86.5999984741211,86.98999786376953,702300.0,-2.2100804656509525,-2.3313183428677666,0.7769813203556295,-2.6598035911330515,1.1455657357806703,0.09191992764140769,1.7606339898306882,-2.2050865114147546,0,0,0,-0.009440475351855973,0.03281149071481787,0.20849643660022393
