Datetime,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,V2_Pattern,Outcome,LR,HR,CR
2023-01-18 11:00:00+00:00,0.321372926235199,0.32330116629600525,0.3201654851436615,0.3227640390396118,98544,-0.7223881831114651,-0.7396402582934777,-0.6980287500457987,-2.224190436313499,-0.11814271025454771,-1.3471843979811675,-0.7375770566388914,-1.7188088418824155,0,0,0,,,
2023-01-18 12:00:00+00:00,0.32277292013168335,0.3254753351211548,0.3225163221359253,0.3254454731941223,0,-0.7230447234044527,-0.739503347621949,-0.23004567593809452,-2.224190436313499,-0.11814271025454771,-0.771807352593134,-0.7884774351733752,-1.7188088418824155,0,0,0,-0.008078455690975686,0.00837272639638698,-0.06576945649207158
2023-01-18 13:00:00+00:00,0.3254866600036621,0.3315742015838623,0.32366085052490234,0.33154985308647156,6241840,-0.7223251115779508,-0.7387245546006631,0.6066272519398902,-2.2145981858648645,-0.030979013809895217,0.04191239891443936,-0.8255900136017371,-1.7130886565605559,0,0,0,-0.016350434399272244,0.018705258120364412,-0.057426655230913747
2023-01-18 14:00:00+00:00,0.33156725764274597,0.3400880694389343,0.33034616708755493,0.3351588845252991,1182000,-0.7215491901151085,-0.7373679523481345,0.9899467742664396,-2.211922033193002,-0.031177569429765472,1.095523967582027,-0.7310454651704453,-1.7120054408660752,0,0,0,-0.034389315491902134,0.02569994140207337,-0.07256740626736241
2023-01-18 15:00:00+00:00,0.3350415527820587,0.33599963784217834,0.3138563334941864,0.31403449177742004,0,-0.7252102708778333,-0.7379173418888451,-1.0789729759106468,-2.211922033193002,-0.031177569429765472,-1.1473417575169014,-0.778881120016474,-1.7120054408660752,0,0,0,-0.06320948143110666,0.015057087518426444,-0.09505475070126745
2023-01-18 16:00:00+00:00,0.31402620673179626,0.31402620673179626,0.2979917824268341,0.3020140826702118,32867056,-0.7316127457705354,-0.739271631758311,-1.6801128618303527,-2.343815913200345,-0.24968680643213545,-2.767290239275373,-0.6811298634941888,-1.7421256700459224,0,1,0,-0.05105943686060754,0.08299044655773058,-0.03460248495598804
2023-01-18 17:00:00+00:00,0.30457621812820435,0.31845876574516296,0.30457621812820435,0.311018168926239,22725952,-0.7355402165875312,-0.7397128394735868,-0.8749713740029894,-2.364334082080138,-0.2699663746601508,-1.5824270198830197,-0.6498012468155411,-1.7212990136344017,0,1,1,-0.021801750577837124,0.11758342854994483,0.00024176253373450784
2023-01-18 18:00:00+00:00,0.31066420674324036,0.31528937816619873,0.31031978130340576,0.31031978130340576,7539552,-0.7387465971927571,-0.7401519861517849,-0.9117934663034405,-2.370132276739983,-0.37590378606726715,-1.2580014435166982,-0.6207103884710828,-1.7282084561519602,0,1,0,-0.04074496470787094,0.09460496406778128,-0.02586795870233512
2023-01-18 19:00:00+00:00,0.31027668714523315,0.31049036979675293,0.30865639448165894,0.3096402585506439,542736,-0.7418569014693123,-0.7410290529397742,-0.949482016433148,-2.3705681905142364,-0.3299385209109438,-1.2346488616731632,-0.5793755033615907,-1.728705833608102,0,1,0,-0.039587887909690984,0.09606665153116357,-0.015123978593635175
2023-01-18 20:00:00+00:00,0.30962908267974854,0.31021860241889954,0.303503155708313,0.30402401089668274,215744,-0.7470046202581243,-0.742693687237388,-1.2492895797532948,-2.370890135729314,-0.3324996813497511,-1.2896563316293403,-0.4988274279333131,-1.7289035470487029,0,1,0,-0.037583292002745385,0.09836894886264927,-0.01622157802222044
