Datetime,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,V2_Pattern,Outcome,LR,HR,CR
2023-01-18 11:00:00+00:00,1.7054165601730347,1.7082977294921875,1.7014451026916504,1.704999566078186,0,-0.8808069072303656,-0.8748172823692101,-1.0567733737474492,-0.9313379421472365,-0.4358395579525101,-1.244021303006661,-1.3328770747471388,-0.9779726346699921,0,0,0,,,
2023-01-18 12:00:00+00:00,1.7050390243530273,1.7146395444869995,1.7040601968765259,1.7146121263504028,0,-0.881327049203248,-0.8750348049518043,-0.5578310300808152,-0.9313379421472365,-0.4358395579525101,-0.7769776438771001,-1.2878117472169823,-0.9779726346699921,0,0,0,-0.0021078724786092683,0.00563080503067525,-0.042731472162386444
2023-01-18 13:00:00+00:00,1.7147077322006226,1.7312166690826416,1.7096539735794067,1.7309988737106323,2321428,-0.8813678298709872,-0.875080024934748,0.12839275177191284,-0.9326101944325137,-0.3496775173580929,-0.055958683517596766,-1.3582784891705546,-0.9772148386594447,0,0,0,-0.007735061070168694,0.009628379869888562,-0.03766628156484412
2023-01-18 14:00:00+00:00,1.7307958602905273,1.7463141679763794,1.726680040359497,1.7387919425964355,0,-0.8815729959544164,-0.8750374251669591,0.4001719163972773,-0.9326101944325137,-0.3496775173580929,0.7217413617126689,-1.3340623920710144,-0.9772148386594447,0,0,0,-0.016955965740150715,0.008964943837650478,-0.04638497766391098
2023-01-18 15:00:00+00:00,1.7389440536499023,1.7460434436798096,1.657457947731018,1.6592429876327515,3257140,-0.8835544411058023,-0.8757090260179986,-1.4701594635468989,-0.938632054519316,-0.46808940704569374,-1.772744363857214,-1.2099072254335603,-0.9782780840832934,0,0,0,-0.04686363211299788,0.004238640717112879,-0.0598035354891292
2023-01-18 16:00:00+00:00,1.6588647365570068,1.6604622602462769,1.5959534645080566,1.6142927408218384,8513000,-0.8864071447446545,-0.8767038481892043,-1.9529076800798348,-0.9555505249192342,-0.6072141967337563,-3.3853882321359023,-0.9777858099555882,-0.9810570276636196,0,1,0,-0.037915647387310014,0.052704415249111285,-0.009964552104899733
2023-01-18 17:00:00+00:00,1.618314504623413,1.662453532218933,1.618314504623413,1.6429071426391602,6896580,-0.8885245553909297,-0.8773873436389319,-1.2225061260254293,-0.9621417299940527,-0.5773463807636222,-2.1041526335473826,-0.7714694907687032,-0.9788057406065063,0,1,0,-0.013851911459362948,0.07929148172208315,0.01770232310359971
2023-01-18 18:00:00+00:00,1.641480803489685,1.6574304103851318,1.6387536525726318,1.6417112350463867,1498280,-0.8904681209217443,-0.8780619683186179,-1.2368307237420686,-0.9633458432675601,-0.6161274877896828,-1.5077336160057153,-0.5798900515237385,-0.9792948320651613,0,1,0,-0.027711449904888392,0.06380967114081103,-0.0008513461035006992
2023-01-18 19:00:00+00:00,1.641558051109314,1.6434932947158813,1.6376173496246338,1.6377670764923096,240752,-0.8919951902408273,-0.8789450484583472,-1.2863887210701401,-0.9635442842207916,-0.5647155151162851,-1.3074221749489106,-0.40005175182811165,-0.9793734220128708,0,1,0,-0.027778689472128002,0.06380910030387014,0.005840031624337263
2023-01-18 20:00:00+00:00,1.6377214193344116,1.6399718523025513,1.6150182485580444,1.617559552192688,2201804,-0.8942060548831092,-0.8801141160282004,-1.5273878301770945,-0.9658059603767242,-0.6311339825263417,-1.2901214368703067,-0.1968235592123908,-0.9800921685288977,0,1,0,-0.025502988444371204,0.06630536796144815,0.011587437018627682
2023-01-18 21:00:00+00:00,1.6171963214874268,1.625746250152588,1.615444540977478,1.619627594947815,707420,-0.8965575141771589,-0.8816285294826546,-1.470511376412134,-0.9664739456334364,-0.6361690785907868,-1.1229987373960624,-0.008111666069221752,-0.979861241679656,0,1,0,-0.013132658362144563,0.07982262310770971,0.024707877981052943
2023-01-18 22:00:00+00:00,1.6194212436676025,1.6194212436676025,1.6075471639633179,1.6168259382247925,701124,-0.8991690199647564,-0.8832054157605561,-1.5053414733472315,-0.9671409658442858,-0.6212197866973335,-1.0293601399740815,0.17937820709859978,-0.980090113292344,0,1,0,-0.014489614299453845,0.07834697599905081,0.015194141267961592
2023-01-18 23:00:00+00:00,1.6168501377105713,1.6185392141342163,1.5981340408325195,1.5981340408325195,0,-0.9021970627855748,-0.8847297188364067,-1.7266613580994667,-0.9671409658442858,-0.6212197866973335,-0.9980461581240178,0.3675951712942584,-0.980090113292344,0,1,0,-0.012924503936062731,0.08007295479682508,0.01353860477969381
2023-01-19 00:00:00+00:00,1.5979816913604736,1.6079403162002563,1.5965666770935059,1.6030449867248535,0,-0.9050751982122163,-0.8863028733257798,-1.5760749946202939,-0.9671409658442858,-0.6212197866973335,-0.9014569100899943,0.5447294154046765,-0.980090113292344,0,1,0,-0.0012691218637458116,0.09281604222549104,0.02269732032832766
2023-01-19 01:00:00+00:00,1.6030656099319458,1.6138771772384644,1.6009281873703003,1.6056522130966187,9072,-0.907981976717133,-0.8877600816582782,-1.4936967439205853,-0.9671506632992467,-0.6295037027733177,-0.760228139494644,0.6699612093403875,-0.9800871518714394,0,1,0,-0.0044366474320972306,0.08936028572541911,0.020935850693179218
2023-01-19 02:00:00+00:00,1.605472207069397,1.613733172416687,1.603975534439087,1.6125166416168213,0,-0.910594143812856,-0.8891123352110462,-1.2735958967214143,-0.9671506632992467,-0.6189139859442273,-0.6564747263567576,0.7862478751378337,-0.9800871518714394,0,1,0,-0.005928271691528227,0.08771635585726147,0.019219348576866593
2023-01-19 03:00:00+00:00,1.6122441291809082,1.6174484491348267,1.6122441291809082,1.6133761405944824,0,-0.9132730186648433,-0.8904038482058396,-1.2453449793916564,-0.9671506632992467,-0.6227462004876076,-0.5563275990411187,0.8676565705826008,-0.9800871518714394,0,1,0,-0.010102633518570952,0.08314335203452118,0.017937024138061045
2023-01-19 04:00:00+00:00,1.6132698059082031,1.6227997541427612,1.6126266717910767,1.6208142042160034,0,-0.9153679448348515,-0.8915650453126027,-0.996803767244359,-0.9671506632992467,-0.5885947337095567,-0.462192736136415,0.9048814294901651,-0.9800871518714394,0,1,0,-0.010732984680042383,0.08246332564404558,0.01769538598401948
2023-01-19 05:00:00+00:00,1.6207034587860107,1.6234397888183594,1.6174229383468628,1.6178982257843018,0,-0.9175089094804114,-0.892692935579514,-1.053035781742739,-0.9671506632992467,-0.5887934148330538,-0.41918697253077664,0.9347384074930501,-0.9800871518714394,0,1,0,-0.01527009956698017,0.07749852442287007,0.01538579216886854
2023-01-19 06:00:00+00:00,1.6180073022842407,1.6226770877838135,1.6168562173843384,1.6226388216018677,0,-0.9194054241627413,-0.8938218294259183,-0.8863074559845793,-0.9671506632992467,-0.5696577649736615,-0.3722581810243199,0.9641844272056046,-0.9800871518714394,0,1,0,-0.013631165066327416,0.07930465813443852,0.02314242486358225
2023-01-19 07:00:00+00:00,1.622543215751648,1.625567078590393,1.6211655139923096,1.6246588230133057,0,-0.921239525509474,-0.8949357906639733,-0.813677365906497,-0.9671506632992467,-0.5696577649736615,-0.28798279445760444,0.967744032035091,-0.9800871518714394,0,1,0,-0.016386734305630583,0.07627757365163054,0.014795233593852222
2023-01-19 08:00:00+00:00,1.624437689781189,1.6281216144561768,1.6218769550323486,1.6231062412261963,0,-0.9233285162349484,-0.8959816361256265,-0.851099292908761,-0.9671506632992467,-0.5696577649736615,-0.23173622118179973,0.9495845750352686,-0.9800871518714394,0,1,0,-0.017532435037838738,0.07501665978654047,0.017109575095831376
2023-01-19 09:00:00+00:00,1.6227014064788818,1.6235716342926025,1.6180697679519653,1.6228907108306885,0,-0.9257965208807452,-0.8970600859214864,-0.8566102199825304,-0.9671506632992467,-0.6558198055680786,-0.240970135302,0.9475827565224466,-0.9800871518714394,1,1,0,-0.01647947699998869,0.07615814563322283,0.02287566866305287
2023-01-19 10:00:00+00:00,1.622693657875061,1.6250945329666138,1.6183557510375977,1.6217581033706665,0,-0.928468290072174,-0.8982508308083914,-0.8873983755529168,-0.9671506632992467,-0.6558198055680786,-0.12254111224259558,0.9318075033505565,-0.9800871518714394,0,1,0,-0.016476891012160166,0.07617303449721657,0.03490702151068247
2023-01-19 11:00:00+00:00,1.6217622756958008,1.622626781463623,1.6095373630523682,1.6122217178344727,0,-0.9295417401172208,-0.8994768067897416,-1.1387350252967734,-0.9671506632992467,-0.5374079158804779,-0.4176728622182334,0.9526605393995996,-0.9800871518714394,0,1,0,-0.015914094176007528,0.07680053641890836,0.040962731396626054
2023-01-19 12:00:00+00:00,1.6121042966842651,1.615761160850525,1.6038691997528076,1.606331706047058,160204,-0.9297234828301307,-0.9007435313710547,-1.2823206396083024,-0.9673200864678423,-0.40183850842839675,-0.764369504382444,0.9929474484149662,-0.980139448109821,0,1,0,-0.01001774879816295,0.08324529424673935,0.049168178513691214
2023-01-19 13:00:00+00:00,1.606719970703125,1.6114534139633179,1.5958137512207031,1.6114193201065063,0,-0.9304423193196837,-0.9020335379057611,-1.0356886366611362,-0.9673200864678423,-0.43170632439853096,-0.8463956986840221,1.0578741075927525,-0.980139448109821,0,1,0,-0.006789518902830131,0.0869024727257453,0.06025037538348188
2023-01-19 14:00:00+00:00,1.6114145517349243,1.6200859546661377,1.5995241403579712,1.6123937368392944,0,-0.9311116094070435,-0.9033248294585577,-0.9878443219100194,-0.9673200864678423,-0.3929252173724703,-0.4639016012566666,1.0366400113283902,-0.980139448109821,0,1,0,-0.009681403418441117,0.08371478147136707,0.08435646508820191
2023-01-19 15:00:00+00:00,1.6126564741134644,1.6245371103286743,1.6126564741134644,1.6204521656036377,0,-0.9315068920515395,-0.9044870094187157,-0.6011037764460577,-0.9673200864678423,-0.38427001892342466,0.3673578192141287,0.9776522162674264,-0.980139448109821,0,1,0,-0.01044578784198039,0.0828939549994274,0.08855538318460825
2023-01-19 16:00:00+00:00,1.620484471321106,1.6306655406951904,1.6172637939453125,1.6264349222183228,0,-0.9313042759504707,-0.9056339927854837,-0.3352337914812375,-0.9673200864678423,-0.31785155151336825,0.8902968174483251,0.8710413961628974,-0.980139448109821,0,1,0,-0.015224590163210832,0.07765097873679004,0.09921874965516196
2023-01-19 17:00:00+00:00,1.626491665840149,1.6325438022613525,1.6177760362625122,1.6197906732559204,0,-0.9313005530306532,-0.9067625942848184,-0.5675129849844055,-0.9673200864678423,-0.31281645544892317,0.7229830556173252,0.7563966025491863,-0.980139448109821,0,1,0,-0.01886206094099582,0.07367186998961045,0.10224813602056654
2023-01-19 18:00:00+00:00,1.6198753118515015,1.6322598457336426,1.6198753118515015,1.6321818828582764,0,-0.930949991688323,-0.9077253793624005,-0.049890460228244886,-0.9673200864678423,-0.3277657473423764,1.0147036757349697,0.6499407227650257,-0.980139448109821,0,1,0,-0.01485473464446644,0.0780587629083731,0.10733850812667167
2023-01-19 19:00:00+00:00,1.6322895288467407,1.650599479675293,1.6312233209609985,1.6501246690750122,291684,-0.929763096003278,-0.9084817804989148,0.5452376227089571,-0.9674778638729907,-0.3172579308118385,2.070169542332773,0.45179139421130116,-0.9800442321601811,0,1,0,-0.022347863316655146,0.06986025290879884,0.10348433587739873
2023-01-19 20:00:00+00:00,1.6495909690856934,1.6548279523849487,1.6475344896316528,1.6505035161972046,0,-0.9286796637433985,-0.9093719184205143,0.5565625623927818,-0.9674778638729907,-0.3172579308118385,2.2586542657570052,0.2945312699875127,-0.9800442321601811,0,1,0,-0.03258979086418688,0.0586156917131024,0.08806480796581538
2023-01-19 21:00:00+00:00,1.6504722833633423,1.6507700681686401,1.6349581480026245,1.6349581480026245,0,-0.9280106376350024,-0.910388375365728,-0.02942919498680863,-0.9674778638729907,-0.31716501803420954,1.2688525382419085,0.1377158900707757,-0.9800442321601811,0,1,0,-0.03311627730946832,0.05806827048382112,0.08636136682530629
2023-01-19 22:00:00+00:00,1.6352221965789795,1.6423542499542236,1.634970784187317,1.6423311233520508,0,-0.9273300018950694,-0.9112752701983785,0.21423097460467533,-0.9674778638729907,-0.31716501803420954,1.0786696628513837,-0.007898391280480147,-0.9800442321601811,0,1,0,-0.024103641678180198,0.06794789917596201,0.10456679511219194
2023-01-19 23:00:00+00:00,1.6427068710327148,1.6468912363052368,1.6414800882339478,1.6468912363052368,0,-0.9265648847224622,-0.9120875467140203,0.3594556641298703,-0.9674778638729907,-0.31716501803420954,1.179779543679943,-0.17564110481579245,-0.9800442321601811,0,1,0,-0.028552780340849505,0.06308551026677173,0.09898415257106258
2023-01-20 00:00:00+00:00,1.6468247175216675,1.6470991373062134,1.6391924619674683,1.6400821208953857,0,-0.9261250168474309,-0.9128815046313704,0.10324382039624515,-0.9674778638729907,-0.31716501803420954,0.8574090269923135,-0.31528675541732365,-0.9800442321601811,0,1,0,-0.030974095420779762,0.06041045593145194,0.10489973851123316
2023-01-20 01:00:00+00:00,1.640103816986084,1.6511456966400146,1.6369527578353882,1.6511456966400146,85548,-0.9253660092910448,-0.9133711848823344,0.4588823826854444,-0.9675227946765984,-0.31392435643762284,0.9367280437969804,-0.45428304192090246,-0.9800163062744288,0,1,0,-0.027004785431842378,0.06475916640827166,0.11345430435195333
2023-01-20 02:00:00+00:00,1.6511166095733643,1.664048671722412,1.649355411529541,1.6566989421844482,1738792,-0.924588449728521,-0.913899225868576,0.6230893585643036,-0.968297125384167,-0.31395214504157976,1.2125484253619112,-0.4983984096252438,-0.9794487032125326,0,1,0,-0.03349362716155166,0.0574914947237036,0.1001949777103353
2023-01-20 03:00:00+00:00,1.6565066576004028,1.6587255001068115,1.6551916599273682,1.6571627855300903,520370,-0.923846415747356,-0.9144983017385275,0.6370400605776176,-0.9685166039589781,-0.3116739724279865,1.0512728817410875,-0.5393626796364178,-0.9792788360833309,0,1,0,-0.03663484344335537,0.004552434923429552,0.10188137376507458
2023-01-20 04:00:00+00:00,1.6570701599121094,1.6594473123550415,1.6440300941467285,1.6440300941467285,881012,-0.9233687444518668,-0.9152961496172609,0.10714900995735378,-0.9690051058950511,-0.3450477714008674,0.6554367064705671,-0.6652356220909335,-0.9795664294865484,0,1,0,-0.03696462968290207,0.004211120278126726,0.07208784739314462
2023-01-20 05:00:00+00:00,1.644106149673462,1.64765465259552,1.6377620697021484,1.6387397050857544,213332,-0.9230069272642398,-0.9161383273475614,-0.08437215553868645,-0.9691333437823874,-0.35153178007932295,0.31582789465983757,-0.7542129215472949,-0.979636068578746,0,1,0,-0.029374400520218658,0.012130265814447032,0.08758285401537974
2023-01-20 06:00:00+00:00,1.6389639377593994,1.6393975019454956,1.633527398109436,1.634255051612854,533668,-0.9227216340403207,-0.9170063930653958,-0.24307041628652346,-0.9694756609060596,-0.3667358522512068,0.065686366790662,-0.809071629338414,-0.9798102766443663,0,1,0,-0.026331324251668304,0.015307332754044684,0.09583359551661139
2023-01-20 07:00:00+00:00,1.634234070777893,1.6379761695861816,1.6326278448104858,1.6366267204284668,87984,-0.9221644914696017,-0.9178880954650166,-0.1473260199074426,-0.9695292312065411,-0.36508479694344753,0.02475166949127272,-0.854037727284337,-0.9797815555622599,0,1,0,-0.023509377877873314,0.018243542166257877,0.08963533412963993
2023-01-20 08:00:00+00:00,1.6366249322891235,1.6377604007720947,1.6317981481552124,1.6363317966461182,0,-0.9214796184590868,-0.9187172201168229,-0.15888925207159085,-0.9695292312065411,-0.3615294147074659,-0.06467578692018419,-0.8899872397797095,-0.9797815555622599,0,1,0,-0.024936157132847064,0.016756257912072383,0.08500803407672215
2023-01-20 09:00:00+00:00,1.6364305019378662,1.6425178050994873,1.6349241733551025,1.6411678791046143,583432,-0.9208004876713904,-0.9195366951336331,0.049890283895647536,-0.9698520748025233,-0.3472861693615692,0.08115422218035664,-0.9660328750029177,-0.9795911027711219,0,1,0,-0.024821830633868128,0.016878098831271903,0.09028301802944455
2023-01-20 10:00:00+00:00,1.6411335468292236,1.6429632902145386,1.638178825378418,1.6418191194534302,0,-0.9201287346875135,-0.9201842068042957,0.0782913237912214,-0.9698520748025233,-0.3472861693615692,0.09327655997673837,-1.040653250070837,-0.9795911027711219,0,1,0,-0.02761435693784478,0.013962693996722916,0.09256667737334055
2023-01-20 11:00:00+00:00,1.6422808170318604,1.6476045846939087,1.6422808170318604,1.6456409692764282,0,-0.9195536986973494,-0.9207885165594735,0.24795988435284774,-0.9698520748025233,-0.3472861693615692,0.3524274703089394,-1.125036193660409,-0.9795911027711219,0,1,0,-0.028302183389499292,0.013258375683795415,0.08787200826686248
2023-01-20 12:00:00+00:00,1.645580768585205,1.6560373306274414,1.6440913677215576,1.655449390411377,0,-0.9188913264916972,-0.9212484679496479,0.6431115883813808,-0.9698520748025233,-0.3472861693615692,0.8415938970309939,-1.1358650675704831,-0.9795911027711219,0,1,0,-0.03024172240095846,0.011222316095671332,0.09161341946188081
2023-01-20 13:00:00+00:00,1.6555280685424805,1.6566214561462402,1.6463483572006226,1.6465505361557007,0,-0.9182804247410968,-0.9217833169137336,0.2039760884431161,-0.9698520748025233,-0.3472861693615692,0.5980071204174093,-1.1414970301202139,-0.9795911027711219,0,1,0,-0.03607136386509431,0.005147003121499402,0.09305053764277108
2023-01-20 14:00:00+00:00,1.6467355489730835,1.6526459455490112,1.6419488191604614,1.6522349119186401,0,-0.9178226335108618,-0.9223541114772297,0.42993100288487324,-0.9698520748025233,-0.3472861693615692,0.44993020313705556,-1.1909682384604319,-0.9795911027711219,0,1,0,-0.030926349744035502,0.01051478370639664,0.09265872141046795
2023-01-20 15:00:00+00:00,1.6521857976913452,1.6608667373657227,1.6521857976913452,1.6598310470581055,230250,-0.9176010463030323,-0.9230053462096424,0.7078108200943499,-0.9699321184059349,-0.35115305119040946,1.1797894144662644,-1.172517169548345,-0.9795159410467745,0,1,0,-0.0341186631900791,0.007179895513339116,0.0922247849216783
2023-01-20 16:00:00+00:00,1.659766435623169,1.6825453042984009,1.6595022678375244,1.6793439388275146,0,-0.9169426473889987,-0.9235493364738938,1.275743458708667,-0.9699321184059349,-0.35115305119040946,2.1682957088201715,-1.0331676878762097,-0.9795159410467745,0,1,0,-0.03852963499858371,0.013723606818661055,0.07815847716033529
2023-01-20 17:00:00+00:00,1.678841471672058,1.688193917274475,1.6774002313613892,1.688193917274475,1043196,-0.9157273263402874,-0.9232844154863473,1.4807147354899444,-0.9699788096825032,-0.3116355263515725,2.281843612162735,-0.879555040840186,-0.9791754050633114,0,1,0,-0.049440569338835574,0.005569106712557457,0.045027534616498
2023-01-20 18:00:00+00:00,1.6880998611450195,1.6926803588867188,1.6830036640167236,1.6913743019104004,537542,-0.9146077180766539,-0.9225790660023095,1.5509164355847946,-0.9699845865563679,-0.29676947660987585,1.9423493747891052,-0.7185463706815437,-0.9789999323873974,0,1,0,-0.0546655860917381,0.0027132533145802695,0.04672100187570653
2023-01-20 19:00:00+00:00,1.6914206743240356,1.7035020589828491,1.6914206743240356,1.7035020589828491,0,-0.9133153478277403,-0.9220245806964239,1.797462143000493,-0.9699845865563679,-0.29676947660987585,1.8633345277297382,-0.5292148942950591,-0.9789999323873974,0,1,0,-0.05652617696469959,0.007142939705993878,0.039796096439059965
2023-01-20 20:00:00+00:00,1.7038835287094116,1.7476845979690552,1.7038835287094116,1.7473481893539429,4191036,-0.9108665673819376,-0.9210579296560987,2.3810157835847203,-0.9677674543700951,-0.14044666510325776,2.283900240944518,-0.2523011094246597,-0.9776318303567247,0,1,0,-0.06343976922061152,0.02571236649153034,0.02615302395498506
2023-01-20 21:00:00+00:00,1.7478671073913574,1.7598613500595093,1.7478671073913574,1.7554426193237305,1429320,-0.9084855696582823,-0.9199811172219987,2.4561788613522406,-0.966968398252266,-0.1294369960209547,2.072976175485152,0.022686230370526275,-0.977165249875316,0,1,0,-0.08701949451006319,0.0068642544978894885,0.0008220868329728999
2023-01-20 22:00:00+00:00,1.7553397417068481,1.7814195156097412,1.7528690099716187,1.7812637090682983,6489292,-0.9056418766828193,-0.91848311120141,2.6586856706241733,-0.9623127832636704,0.11372999923086134,1.844119750112961,0.3042761731523144,-0.9750469159925177,0,1,0,-0.09087508115053118,0.014856523144538943,-0.002062310026266967
2023-01-20 23:00:00+00:00,1.7814252376556396,1.7930899858474731,1.7814252376556396,1.7927916049957275,769492,-0.9025456021034719,-0.9168985409953025,2.7337501518525706,-0.9617416053762481,0.13910985277822566,1.6733256965741585,0.5777077338271986,-0.9747957266522719,0,1,-1,-0.10420213778004933,0.006548580163874117,-0.013875419504718243
2023-01-21 00:00:00+00:00,1.7925807237625122,1.8037381172180176,1.7814834117889404,1.793741226196289,3601680,-0.8991278419678554,-0.9152796440071407,2.7398737087973157,-0.9591959082624001,0.186344599992462,1.409569119685392,0.8416177012993082,-0.9736200112153649,0,1,-1,-0.10975451468732084,0.006223474844714013,-0.016422539597976623
