Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,Outcome,LR,HR,CR
2010-03-16,6.561999797821045,6.614500045776367,6.525000095367432,6.589499950408936,82650000.0,0.002287453284056419,0.0012228360963284987,0.6373309683753994,0.0,0.6455500029243602,0.5690629165222476,0.4841495921344836,0.08726149088589862,0,0,,,
2010-03-17,6.620500087738037,6.634500026702881,6.560999870300293,6.566999912261963,87176000.0,0.0025013284522075116,0.0012075833802284927,0.6162171288889327,6.462351993322124e-05,0.620501122682529,0.5648161653625487,0.4871694011178054,0.0822588092382732,0,0,-0.014492752574446693,0.0021245829076870894,0.07071858010708737
2010-03-18,6.551000118255615,6.642499923706055,6.521999835968018,6.638000011444092,100426000.0,0.0027102231832603976,0.0011960842950806752,0.6541833292382258,0.0001513608647609188,0.5987665856440009,0.5626467618053302,0.4811487920596502,0.08802185534206816,0,0,-0.004416062536173947,0.01393327343884841,0.04629205190794044
2010-03-19,6.685500144958496,6.685500144958496,6.482999801635742,6.517499923706055,178100000.0,0.002892792572314097,0.0011847639109719768,0.5442469246816244,0.00026102661760757373,0.5813786092769307,0.5454332737846439,0.48115256654753624,0.07780140933121556,0,0,-0.030506228227423597,0.0,0.02847237911068218
2010-03-22,6.510000228881836,6.547999858856201,6.432000160217285,6.523499965667725,107668000.0,0.003070096947250661,0.0011875642045524049,0.5479609998990591,0.0003268067797534968,0.5888514992542921,0.5218863696864593,0.4693975287185478,0.0839800448230543,0,0,-0.011967789731894236,0.0269274903154683,-0.002838562068359025
2010-03-23,6.54449987411499,6.546999931335449,6.403500080108643,6.4629998207092285,84262000.0,0.0032411400849437083,0.0011621827476480592,0.49484619289447335,0.00036800528064928617,0.6084111875802488,0.506186556700585,0.4520618750357248,0.07914458596978949,0,0,-0.021614132712257227,0.021614205807552807,0.00030663476495586397
2010-03-24,6.432000160217285,6.46999979019165,6.360000133514404,6.401999950408936,93928000.0,0.0033595326743451337,0.0011486578916111018,0.44414889648437766,0.00040273124979561814,0.5474148839900621,0.4735057474803555,0.42633075456113145,0.0737544340724994,0,0,-0.01114034174535685,0.03922326965396584,0.0005415418286096843
2010-03-25,6.456999778747559,6.8454999923706055,6.401999950408936,6.736499786376953,324192000.0,0.003594752611690462,0.001192628518133898,0.6369934094837464,0.0007108234818600234,0.5457522635535595,0.5918048363516828,0.44738130911096907,0.09235851511208576,0,0,-0.015151459853878679,0.060684195037869516,-0.03248980129326997
2010-03-26,6.744999885559082,6.849500179290772,6.688000202178955,6.752999782562256,131314000.0,0.0038318223675122415,0.001228079054128417,0.6443549643505333,0.0008345508396310208,0.5294549838190785,0.6542283639212384,0.46726987403442877,0.0998940998817045,0,0,-0.05715130472107379,0.01551255058940528,-0.02679433477940556
2010-03-29,6.768499851226807,6.831500053405762,6.71649980545044,6.75600004196167,92538000.0,0.0039823744670678535,0.0012743733623664516,0.6457721119724238,0.0009205671651966729,0.4211724758554396,0.6464223934809572,0.48573782717764125,0.10520448524359266,0,0,-0.06049159349408529,0.011994718002675871,-0.036354227105407706
2010-03-30,6.787000179290772,6.9095001220703125,6.76800012588501,6.828999996185303,123854000.0,0.004139614601542024,0.0013306176535490336,0.6802950906483389,0.0010491836253486708,0.4538721004360542,0.6685574578100991,0.5099695592078434,0.11231197047788877,0,0,-0.06320308512792497,0.01813202220525314,-0.013839570270629214
2010-03-31,6.800000190734863,6.840000152587891,6.723999977111816,6.78849983215332,92012000.0,0.004280205826901223,0.0013792355866816194,0.6417769021260773,0.0011366372704724736,0.44980935518276055,0.6195028201473954,0.522288135789451,0.10703177015026064,0,0,-0.0644311110654919,0.01603454845462237,-0.033167379478517924
2010-04-01,6.789999961853027,6.825500011444092,6.559000015258789,6.590499877929688,175716000.0,0.004326879850675001,0.0014151627913620152,0.47998743469842114,0.0012413127015444558,0.35322152904829307,0.5235362259851166,0.5006669027753183,0.09694813235552185,0,0,-0.0633423936024797,0.017603323734542917,-0.05354645757431102
