Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,Outcome,LR,HR,CR
2010-03-16,36.040077209472656,36.25954055786133,35.6870231628418,36.20228958129883,19187937.0,0.0689117225582328,0.08023366989364317,0.6340209653369213,0.1339208939617491,0.8172688622254952,0.6255227500140758,0.06079585487630379,0.35675788828993277,0,0,,,
2010-03-17,36.25,36.35496139526367,35.84923553466797,36.33587646484375,12983986.0,0.06937187851607768,0.08052729468041836,0.6520356229268406,0.13405465250950832,0.8669972141499531,0.6423968771445927,0.058123376604795024,0.364947377542449,0,0,-0.015550862767779818,0.0028993026816152598,-0.07221934850145091
2010-03-18,36.32633590698242,36.6984748840332,36.14503860473633,36.68893051147461,13097275.0,0.07009320575132921,0.0808812906726108,0.6976017970976565,0.13442908710062929,0.8971226228232191,0.6812168058126113,0.06683581330666469,0.3732083224363937,0,0,-0.017594532080688428,0.010241640308603507,-0.07956929553001964
2010-03-19,36.31679534912109,37.06106948852539,36.11641311645508,36.31679534912109,32252934.0,0.07044765319523039,0.08099105699930526,0.6273717072177624,0.1346949466831484,0.8329935318950683,0.648140362035108,0.08557141557968018,0.3528651815584603,0,0,-0.01716518245420989,0.02028606800548545,-0.0725618367559341
2010-03-22,36.33587646484375,37.25190734863281,36.28816986083984,36.54580307006836,16215914.0,0.071181420235848,0.08115021844727727,0.6583609486612817,0.13500672228595456,0.8214189282457262,0.6480064366309972,0.10821937027651463,0.36309316959100496,0,0,-0.01786648011655181,0.025223340192411323,-0.05964267670003772
2010-03-23,36.80343627929688,36.975189208984375,36.49809265136719,36.73664093017578,12927185.0,0.07241887012323006,0.0813697511006663,0.6834717878947874,0.1353687517530091,0.8527904000123865,0.627660709975524,0.1292496139235752,0.37124683231235944,0,0,-0.03054832628290078,0.012271479394667781,-0.0778068410021731
2010-03-24,36.66984558105469,36.74618148803711,36.24045944213867,36.26908493041992,12930643.0,0.07309045305285128,0.08141365763134406,0.5962420740634209,0.13542766407376483,0.7879274302073862,0.563564303308639,0.13607097959514491,0.36309098850009536,0,0,-0.02675319227146846,0.015844174993691777,-0.10805188628795187
2010-03-25,36.57442855834961,36.58396911621094,36.03053283691406,36.049617767333984,13808029.0,0.0738428723436011,0.08147677258353087,0.5589490600467426,0.13534396460837494,0.719912371167463,0.5237965239186724,0.1326073318419786,0.354381744274637,0,0,-0.024467267294177586,0.01867923581703001,-0.12733495706595566
2010-03-26,36.08778762817383,36.20228958129883,35.639312744140625,35.71564865112305,14149782.0,0.0741848799821363,0.08106514913269153,0.5055329227556717,0.13503812850205632,0.6768710065541537,0.45855572819086676,0.11273692815793379,0.34545694355362205,0,0,-0.012440489298046992,0.03229215155545533,-0.09449449222772323
2010-03-29,35.85877990722656,36.26908493041992,35.85877990722656,36.154579162597656,11693898.0,0.07457041699556338,0.0804888756432805,0.5752924499713927,0.13503089625350695,0.6840686417502541,0.49534022170537284,0.0969724642799367,0.3528327256894793,0,0,-0.006144846065368507,0.039006079800329885,-0.10873633652377859
