Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,Outcome,LR,HR,CR
2010-03-16,13.010000228881836,13.34000015258789,13.010000228881836,13.18000030517578,9229900.0,0.0802924830361777,0.06897586664052241,0.7767090891992688,0.06539912344056376,0.44045469829093786,0.7269117011460347,0.49597924186884657,0.13397716534024587,0,0,,,
2010-03-17,13.18000030517578,13.25,12.960000038146973,13.029999732971191,7235200.0,0.08093972070860228,0.06965296158622955,0.6883217602644507,0.06606978808484665,0.41227131067220923,0.6412082607155841,0.51997221307249,0.1284698707553234,0,0,-0.016691977385039424,0.01213959360450692,0.01820939040676018
2010-03-18,13.020000457763672,13.279999732971191,13.020000457763672,13.0600004196167,7053800.0,0.08148200182239282,0.07012509819395485,0.6966943709510491,0.06672418054869034,0.35691014348879707,0.6284667589886799,0.5433793265644276,0.13383908716165993,0,0,-0.004604790548450572,0.024558687749968985,0.012279343874984356
2010-03-19,12.8100004196167,13.210000038146973,12.729999542236328,12.8100004196167,10408300.0,0.08181436731653369,0.07063383467941234,0.564919503126285,0.06744345420767794,0.3485735049256221,0.511683217806725,0.5300176036038217,0.12591649010446065,0,0,-0.006125641256504573,0.04058190780569259,0.045176047469904175
2010-03-22,12.75,13.0600004196167,12.710000038146973,12.93000030517578,7060300.0,0.0821904652661902,0.07112427122600373,0.6044157589783113,0.06798536546749889,0.39544432907111104,0.4943592826016223,0.5155115255026008,0.13129065418533303,0,0,-0.0031225574194184316,0.04605777777215284,0.020296660450040457
2010-03-23,12.960000038146973,13.079999923706056,12.800000190734863,13.029999732971191,6042500.0,0.0827414922037821,0.07174646670415488,0.6354538863846455,0.06848726042796605,0.4546907200536511,0.5195114593830958,0.5033026533192357,0.1358900885519565,0,0,-0.01933487966739853,0.029389025945251283,0.005413742704723557
2010-03-24,13.029999732971191,13.100000381469728,12.84000015258789,13.0,5795900.0,0.08323129420412842,0.07231010265716836,0.6196238814022207,0.0689447149630601,0.4802261802506139,0.5157684724057631,0.49328425077866145,0.13147836134541735,0,0,-0.024558687749968985,0.023791283650779534,-0.03453567294605944
2010-03-25,13.050000190734863,13.300000190734863,13.029999732971191,13.06999969482422,6766100.0,0.08379106696552169,0.07294693801660393,0.6425646024332073,0.06950457743512495,0.43407900322015197,0.5887810290353981,0.4960011154252717,0.13662858606498884,0,0,-0.0261538578913762,0.022307689373309795,-0.05076921903170072
2010-03-26,13.079999923706056,13.220000267028809,12.84000015258789,13.050000190734863,9135200.0,0.0842021507127653,0.07350325420349635,0.6309354030128927,0.07022565990467688,0.4305093430074626,0.5229419673617015,0.4773851129516924,0.1296750481541939,0,0,-0.02830909672519774,0.01989290244473345,-0.009181322751415541
2010-03-29,13.109999656677246,13.260000228881836,13.09000015258789,13.18000030517578,7169500.0,0.08461323446000887,0.07413276979681085,0.6744610681440298,0.07084773498956709,0.44516192488186446,0.59174526273895,0.4627216553929644,0.13513233316726908,0,0,-0.03065131131678159,0.017624558816017374,-0.019157087842611147
