Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,Outcome,LR,HR,CR
2010-03-16,11.520000457763672,11.65999984741211,11.470000267028809,11.640000343322754,16616600.0,0.004812783807244869,0.0,0.7115391918978208,0.0,0.7248935340239686,0.6056231915528654,0.3486913288730111,0.06292366156752592,0,0,,,
2010-03-17,11.579999923706056,11.850000381469728,11.56999969482422,11.789999961853027,15791600.0,0.005175158230515536,0.00011523278661784708,0.7490336411939057,0.0006758973757374775,0.7250160861327257,0.6129685069017858,0.3856028133394926,0.07294019637269455,0,0,-0.00945014204749133,0.023195914931270316,-0.02749138190599687
2010-03-18,11.760000228881836,12.18000030517578,11.720000267028809,11.960000038146973,26671300.0,0.005803650839333069,0.00026574106712001777,0.7867647123688494,0.0019408298492851195,0.7630232788033277,0.6228546696675671,0.43253806842700177,0.08985767178678145,0,0,-0.024597113044218213,0.035623416255544445,-0.057676022678197214
2010-03-19,12.0,12.079999923706056,11.68000030517578,11.81999969482422,15778700.0,0.00638684671273923,0.00039743561631908064,0.7020465902098307,0.0025711247487045785,0.8063603015889526,0.5755430719173417,0.4704616712969492,0.07984931938865114,0,0,-0.044314358802736854,0.015050192692446503,-0.07107026578249272
2010-03-22,11.850000381469728,12.029999732971191,11.770000457763672,11.960000038146973,10229200.0,0.0071399056139279105,0.0006255496693822193,0.7363223082266176,0.0030225698320149874,0.8717438915437316,0.5658729980995625,0.5056764453904716,0.08633765102249641,0,0,-0.032148910681217314,0.02791877599206306,-0.07614218235544344
2010-03-23,11.93000030517578,12.06999969482422,11.880000114440918,11.970000267028809,10699700.0,0.007943923477449266,0.0008771807183682867,0.738738141608753,0.003488482213857891,0.8988647880566106,0.5577837963611232,0.5399887850055933,0.09312441850994943,0,0,-0.03846154152840966,0.0209030099667737,-0.0986622325595413
2010-03-24,12.050000190734863,12.050000190734863,11.850000381469728,11.93000030517578,10483100.0,0.008634699502442195,0.0011217565340126134,0.7129407329701895,0.003919533573312817,0.8828574467595577,0.5396364422834713,0.5669100910330127,0.08647503934532624,0,0,-0.04845446205240747,0.010860493863061944,-0.13032584668470706
2010-03-25,11.960000038146973,12.100000381469728,11.8100004196167,11.8100004196167,15387700.0,0.009251868197396734,0.0013663323496569957,0.6377884135351175,0.0044685939111802075,0.7857512202492389,0.5245441506049026,0.5942344219331894,0.07671469633882319,0,0,-0.041072905162087864,0.018440927192043797,-0.11735118044572804
2010-03-26,11.84000015258789,12.050000190734863,11.800000190734863,11.970000267028809,7051500.0,0.010010589325506719,0.0016156116541957977,0.686670614250399,0.004755209334871224,0.8312006927724588,0.5228518898426544,0.6178090443616668,0.08118742837222366,0,0,-0.03132937107643986,0.028789173624680003,-0.08044028581803976
2010-03-29,12.0,12.06999969482422,11.880000114440918,11.899999618530272,6948000.0,0.01055415069042287,0.0018601874698401522,0.643937955579453,0.005016247943426588,0.7609066084977365,0.5163273947553443,0.6407415015098732,0.07678034588366571,0,0,-0.0442773367709162,0.015037619144553212,-0.09189643750465598
