Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,VWAP,CMF,CCI,ADX,OBV,V_Pattern,Outcome,LR,HR,CR
2010-03-16,63.040000915527344,63.16999816894531,62.150001525878906,62.5099983215332,865100.0,0.0,0.0,0.736663626293858,0.0,0.7365950286957429,0.6212723503000224,0.7156750029634996,0.064226163438486,0,0,,,
2010-03-17,62.81999969482422,64.88999938964844,62.54999923706055,64.5999984741211,1454500.0,0.0030194628486628905,0.0011917826358892047,0.8071437568649827,0.00347620866182774,0.7435446587216896,0.6417288527242422,0.7520491281032426,0.07410183655608221,0,0,-0.010718256069997592,0.033114697654873446,0.12110062226983831
2010-03-18,64.86000061035156,65.0999984741211,63.79999923706055,64.30999755859375,827300.0,0.005704358902706763,0.002514863166506509,0.7801569492979193,0.005329922036828139,0.7261701108950939,0.6426666729327061,0.7869811615484256,0.06848468676564745,0,0,-0.04195045121492206,0.0037151372978077536,0.05526315447599227
2010-03-19,63.27999877929688,63.290000915527344,60.86000061035156,61.75,2231500.0,0.007603024637911737,0.003523726535112348,0.5784453903894394,0.008783305186328638,0.7169055952985088,0.5866146603310244,0.7558301376061833,0.053333387651232904,0,0,-0.03763020153655619,0.028300416170378238,0.1212875656642828
2010-03-22,61.65999984741211,63.02999877929688,61.02999877929688,62.77999877929688,825700.0,0.009800011093340832,0.00470765376335569,0.6221509444808113,0.0102023967612217,0.7320791945732384,0.5900954747178823,0.7269041868026729,0.05893967386175144,0,0,-0.012955453231749747,0.05570847978476088,0.12421055843955592
2010-03-23,62.880001068115234,63.68000030517578,62.13999938964844,63.59999847412109,901400.0,0.012384537002643137,0.005901680862584802,0.6545751431297085,0.011882765569774745,0.7438452277123382,0.6108609749631828,0.7069590017124728,0.06505994319705652,0,0,-0.03217586009940816,0.03536153948983436,0.10114690048245772
2010-03-24,63.5,64.26000213623047,63.0,63.9900016784668,1113100.0,0.014732079738743076,0.0071967066716721595,0.6696695563366712,0.013998228898047249,0.7461903435870271,0.62768400786302,0.694340039214144,0.07261759995002753,0,0,-0.041509425361427585,0.02515720931616272,0.035220093042627805
2010-03-25,64.51000213623047,65.0999984741211,62.650001525878906,62.650001525878906,1237600.0,0.01676178439220044,0.008501832351745342,0.5741055366103175,0.015911208758667694,0.7103904596187145,0.6147746278956024,0.6906375032245149,0.06421462088482499,0,0,-0.057040184874806214,0.009220133183543328,-0.018440385595002443
2010-03-26,62.90999984741211,63.720001220703125,61.97999954223633,62.560001373291016,723500.0,0.01864651006587098,0.009643116060793044,0.567947418199615,0.016986319168979858,0.690901622813397,0.576883131317477,0.6738206488789779,0.059302245841455554,0,0,-0.03272145550090293,0.03495608257574198,0.09034317174077205
2010-03-29,62.70000076293945,63.04999923706055,62.20000076293945,62.619998931884766,558100.0,0.019864889737186975,0.010819187881390468,0.5709729328667469,0.017808941164796588,0.6609867271923399,0.5594670589444882,0.6582049984152649,0.0630915983109849,0,0,-0.029411766499312274,0.038363133927395994,0.1133312019973013
2010-03-30,62.7599983215332,63.290000915527344,61.88999938964844,62.470001220703125,666900.0,0.020639969708491968,0.01206259231792256,0.55934132202448,0.01875478270215658,0.6394724362887689,0.5432733378302879,0.6372014648722815,0.058563522407152034,0,0,-0.03034170781842991,0.03736825602844929,0.1611306343770996
2010-03-31,62.18999862670898,62.88999938964844,61.5099983215332,61.630001068115234,740300.0,0.0207263997916991,0.013106243798078121,0.49553968466072684,0.01965346392206091,0.6061789615284239,0.48828516425575197,0.6097408081689127,0.05353707977466219,0,0,-0.021290187135719816,0.0465823561797485,0.13606536975511208
2010-04-01,61.68999862670898,63.45000076293945,61.43999862670898,62.13999938964844,1021400.0,0.0211278793071068,0.01413081798197574,0.5268403421818288,0.020974897678409432,0.6081361505041416,0.5092063076045467,0.5917728509122614,0.06047211760368438,0,0,-0.01346743472290512,0.05533019289815178,0.1348369500124878
2010-04-05,62.70000076293945,65.69000244140625,62.70000076293945,65.29000091552734,1241700.0,0.02226261754565767,0.015329334007884665,0.6768096730939966,0.02334381181448031,0.6298756714102764,0.7106649697497585,0.599112846115806,0.06890293459242225,0,0,-0.02961055955360061,0.048117182295384524,0.1112005136028889
2010-04-06,65.26000213623047,65.4000015258789,63.95000076293945,65.12000274658203,1145000.0,0.02344475326969586,0.016770246937453437,0.6637183199517241,0.025424208870941323,0.6610021312804758,0.7104509992213833,0.6059285559476689,0.06112868521487142,0,0,-0.06739165973625362,0.006586005500782863,0.055291783729980434
2010-04-07,65.29000091552734,65.52999877929688,63.959999084472656,64.55999755859375,834600.0,0.024253288537836704,0.018013650945897963,0.620079882205893,0.026809714972421794,0.6543557564576881,0.6793286068384883,0.6135160813184491,0.055461970341068874,0,0,-0.0680282573453715,0.00614252931523258,0.05159705879355049
2010-04-08,64.11000061035156,64.36000061035156,62.25,63.91999816894531,1276600.0,0.0246017953939901,0.019307554309271502,0.5717057411124422,0.028712956982736126,0.6630503571430346,0.5695779031804183,0.584839058358196,0.04679419151540829,0,0,-0.05034077018126194,0.02447338740402987,0.009603512546903762
2010-04-09,63.86000061035156,64.91999816894531,63.47999954223633,64.76000213623047,764600.0,0.024886177116238306,0.02078101088705009,0.6128202477496226,0.029951440396299822,0.6487474783453533,0.6360485557345035,0.5650683652205338,0.05198562476787585,0,0,-0.04693366842831842,0.028629566387312098,0.047559464997048266
2010-04-12,64.93000030517578,65.16999816894531,63.68000030517578,63.9900016784668,977200.0,0.025134314891208764,0.0222701782801204,0.5548058220171845,0.031355503286684794,0.6409312417422421,0.6184493595755274,0.549745037337837,0.04535069333403947,0,0,-0.06284742990376195,0.01173567188326697,0.03690548657828618
2010-04-13,64.06999969482422,65.44999694824219,63.869998931884766,65.20999908447266,1593100.0,0.025730958458774045,0.02404101918699242,0.6146188854997036,0.033947303135486884,0.6531431549618558,0.6503119587163391,0.5389750628353173,0.05616742406187895,0,0,-0.05016407251561066,0.025316497954198,0.07063598256768644
2010-04-14,65.30999755859375,67.69000244140625,65.30999755859375,67.33999633789062,1378600.0,0.027077588397900476,0.02594315798859259,0.6994543469146334,0.0366657577336984,0.6740899519253414,0.7537007713073727,0.5519118985358279,0.06552775610719908,0,0,-0.06824102148012128,0.036497545103925784,0.05183261662730682
2010-04-15,67.4000015258789,67.7699966430664,66.30999755859375,67.12999725341797,927600.0,0.02778296593441626,0.027811630696269185,0.6833464787224571,0.03841113547711683,0.6573740530676051,0.7327823605839903,0.5646193048237004,0.05922959565076578,0,0,-0.0971191159962603,0.005494433283467711,0.08642708659533209
2010-04-16,66.9000015258789,67.25,65.37999725341797,66.25,916600.0,0.028323849255843858,0.029583594048854966,0.6168919497535408,0.03995194555806769,0.6593273305692524,0.6710337489751608,0.5569117425663747,0.05300612230625653,0,0,-0.08997469332117115,0.012959856290522992,0.051094897147506445
2010-04-19,66.37000274658203,66.66999816894531,64.0,65.76000213623047,1249700.0,0.029441859845976803,0.03153623263347188,0.5813391259521886,0.04189152541614938,0.6763014441335278,0.6195439484106215,0.5249368690055826,0.04452098741793754,0,0,-0.08316984356574292,0.02113198334316038,0.020981122862617923
2010-04-20,66.01000213623047,66.6500015258789,65.51000213623047,65.95999908447266,1046700.0,0.030328461373115845,0.03350345958766682,0.5911549602244249,0.04351301135436625,0.6619741473057709,0.6405807886217337,0.49524591498484705,0.051627805604385076,0,0,-0.07831510581781921,0.02676390586469079,0.04972622470863336
2010-04-21,65.83999633789062,67.27999877929688,65.5999984741211,66.95999908447266,1736900.0,0.03126524797262559,0.03557280726934614,0.6386256289575227,0.04642952243371956,0.6665383106620313,0.6578453957501943,0.47588550386054485,0.06342090057719557,0,0,-0.07550023948850207,0.029260162704127658,0.09278354808259409
2010-04-22,65.16999816894531,71.80000305175781,65.0199966430664,71.79000091552734,4294400.0,0.03343993054231126,0.037990039063135694,0.7946169751101065,0.05668789921776696,0.7287468170783171,0.7594813300703631,0.4980716418054144,0.09257874907235211,0,0,-0.06436675056038337,0.09901441119269565,0.05734773028358082
2010-04-23,71.66999816894531,72.5999984741211,70.5999984741211,71.27999877929688,1719200.0,0.035846021111432425,0.040382582188273786,0.7587400501066374,0.060401897898368584,0.7404773402614112,0.7768270806686984,0.5235406486377308,0.0809058324523649,0,0,-0.1505780390128909,0.01295445456631319,-0.06435429806754953
2010-04-26,71.30000305175781,71.91999816894531,70.26000213623047,70.41000366210938,946300.0,0.038034644806211104,0.04225666669643163,0.6988034987732671,0.06225713844696035,0.7313633986087107,0.7185435359416423,0.5413080100169598,0.07448070390566067,0,0,-0.14646468322385167,0.018237870996440902,-0.06271045590984813
2010-04-27,70.0,70.83999633789062,68.47000122070312,69.61000061035156,1506700.0,0.03998349561378678,0.044081373867286444,0.6460002327458303,0.06494550543086375,0.730499176386459,0.6616548372709024,0.529493173828015,0.0642506064932975,0,0,-0.12981109095676785,0.036926549338049015,-0.04530609679719313
2010-04-28,70.0999984741211,70.37999725341797,68.4800033569336,69.56999969482422,741000.0,0.04196301413131487,0.04587690344280998,0.6433209899406841,0.06623401540096996,0.7343133211519961,0.6442343208254961,0.5185222545097091,0.05921941104459431,0,0,-0.13273951706294726,0.03591437980289617,-0.028731503842316933
2010-04-29,70.36000061035156,71.5199966430664,69.29000091552734,70.38999938964844,1297800.0,0.04440534971127241,0.047742009669520524,0.6738971845857902,0.0686150188633351,0.744450683705417,0.657788797868913,0.5181099717948191,0.06803113230414493,0,0,-0.13655311257255573,0.0321977558372216,-0.0058933974975980625
2010-04-30,70.62999725341797,71.30000305175781,68.4000015258789,68.43000030517578,1500300.0,0.046159036466690506,0.049285042898486064,0.5465863799642484,0.07083580017998925,0.7246690663649158,0.6168913808094306,0.5040171719217618,0.05784448921144667,0,0,-0.13879807824665477,0.027986947546313427,-0.002272993807389815
